id,secret_type,transformation_id,family,depth,carrier,gitleaks/default,gitleaks/decode,betterleaks/default,betterleaks/decode,trufflehog/default
sample_08155,slack_bot_token,T1.3,encoding,1,yaml,0,0,0,0,0
sample_08156,slack_bot_token,T1.3,encoding,1,yaml,0,0,0,0,0
sample_08157,slack_bot_token,T1.3,encoding,1,yaml,0,0,0,0,0
sample_08158,slack_bot_token,T1.3,encoding,1,yaml,0,0,0,0,0
sample_08159,slack_bot_token,T1.3,encoding,1,yaml,0,0,0,0,0
sample_08160,slack_bot_token,T1.3,encoding,1,yaml,0,0,0,0,0
sample_08161,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08162,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08163,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08164,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08165,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08166,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08167,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08168,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08169,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08170,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08171,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08172,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08173,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08174,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08175,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08176,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08177,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08178,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08179,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08180,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08181,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08182,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08183,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08184,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08185,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08186,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08187,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08188,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08189,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08190,slack_bot_token,T1.4,encoding,1,python,0,1,0,1,0
sample_08191,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08192,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08193,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08194,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08195,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08196,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08197,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08198,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08199,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08200,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08201,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08202,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08203,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08204,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08205,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08206,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08207,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08208,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08209,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08210,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08211,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08212,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08213,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08214,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08215,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08216,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08217,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08218,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08219,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08220,slack_bot_token,T1.4,encoding,1,dotenv,0,1,0,1,0
sample_08221,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08222,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08223,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08224,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08225,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08226,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08227,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08228,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08229,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08230,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08231,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08232,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08233,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08234,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08235,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08236,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08237,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08238,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08239,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08240,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08241,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08242,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08243,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08244,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08245,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08246,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08247,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08248,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08249,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08250,slack_bot_token,T1.4,encoding,1,yaml,0,1,0,1,0
sample_08251,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08252,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08253,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08254,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08255,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08256,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08257,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08258,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08259,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08260,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08261,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08262,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08263,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08264,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08265,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08266,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08267,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08268,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08269,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08270,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08271,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08272,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08273,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08274,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08275,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08276,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08277,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08278,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08279,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08280,slack_bot_token,T1.5,encoding,1,python,1,1,1,1,1
sample_08281,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08282,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08283,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08284,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08285,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08286,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08287,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08288,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08289,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08290,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08291,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08292,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08293,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08294,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08295,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08296,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08297,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08298,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08299,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08300,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08301,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08302,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08303,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08304,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08305,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08306,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08307,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08308,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08309,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08310,slack_bot_token,T1.5,encoding,1,dotenv,1,1,1,1,1
sample_08311,slack_bot_token,T1.5,encoding,1,yaml,1,1,1,1,1
sample_08312,slack_bot_token,T1.5,encoding,1,yaml,1,1,1,1,1
sample_08313,slack_bot_token,T1.5,encoding,1,yaml,1,1,1,1,1
sample_08314,slack_bot_token,T1.5,encoding,1,yaml,1,1,1,1,1
sample_08315,slack_bot_token,T1.5,encoding,1,yaml,1,1,1,1,1
